id,zip,lat,lng,city,state_id,state_name,county_name,county_names_all,timezone
20124,59089,45.0772,-107.35526,Wyola,MT,Montana,Big Horn,Big Horn,America/Denver
20125,59101,45.61405,-108.38675,Billings,MT,Montana,Yellowstone,Yellowstone|Big Horn,America/Denver
20126,59102,45.77569,-108.58016,Billings,MT,Montana,Yellowstone,Yellowstone,America/Denver
20127,59105,45.88269,-108.50585,Billings,MT,Montana,Yellowstone,Yellowstone,America/Denver
20128,59106,45.80792,-108.6834,Billings,MT,Montana,Yellowstone,Yellowstone,America/Denver
20129,59201,48.1729,-105.66875,Wolf Point,MT,Montana,Roosevelt,Roosevelt|McCone|Valley,America/Denver
20130,59211,48.69453,-104.35835,Antelope,MT,Montana,Sheridan,Sheridan,America/Denver
20131,59212,48.18722,-104.19086,Bainville,MT,Montana,Roosevelt,Roosevelt,America/Denver
20132,59213,48.18464,-104.87858,Brockton,MT,Montana,Roosevelt,Roosevelt|Richland,America/Denver
20133,59214,47.30032,-106.01361,Brockway,MT,Montana,McCone,McCone,America/Denver
20134,59215,47.50394,-105.74629,Circle,MT,Montana,McCone,McCone|Dawson,America/Denver
20135,59217,47.5793,-104.24949,Crane,MT,Montana,Richland,Richland,America/Denver
20136,59218,48.10261,-104.55206,Culbertson,MT,Montana,Roosevelt,Roosevelt|Richland,America/Denver
20137,59219,48.53856,-104.17756,Dagmar,MT,Montana,Sheridan,Sheridan,America/Denver
20138,59221,47.92807,-104.19224,Fairview,MT,Montana,Richland,Richland|McKenzie,America/Denver
20139,59222,48.7042,-105.14527,Flaxville,MT,Montana,Daniels,Daniels,America/Denver
20140,59223,47.89166,-106.2098,Fort Peck,MT,Montana,Valley,Valley|McCone,America/Denver
20141,59225,48.28847,-105.97934,Frazer,MT,Montana,Valley,Valley,America/Denver
20142,59226,48.34852,-104.58038,Froid,MT,Montana,Roosevelt,Roosevelt,America/Denver
20143,59230,48.09859,-106.83538,Glasgow,MT,Montana,Valley,Valley,America/Denver
20144,59231,48.39802,-106.54804,Saint Marie,MT,Montana,Valley,Valley,America/Denver
20145,59240,48.84216,-106.23569,Glentana,MT,Montana,Valley,Valley,America/Denver
20146,59241,48.46975,-107.05858,Hinsdale,MT,Montana,Valley,Valley,America/Denver
20147,59242,48.43505,-104.4389,Homestead,MT,Montana,Sheridan,Sheridan,America/Denver
20148,59243,47.75213,-104.67241,Lambert,MT,Montana,Richland,Richland,America/Denver
20149,59244,48.60423,-106.31973,Larslan,MT,Montana,Valley,Valley,America/Denver
20150,59247,48.51172,-104.53503,Medicine Lake,MT,Montana,Sheridan,Sheridan,America/Denver
20151,59248,48.26666,-106.26984,Nashua,MT,Montana,Valley,Valley,America/Denver
20152,59250,48.85642,-106.57354,Opheim,MT,Montana,Valley,Valley,America/Denver
20153,59252,48.92181,-104.80926,Outlook,MT,Montana,Sheridan,Sheridan,America/Denver
20154,59253,48.71822,-105.8763,Peerless,MT,Montana,Daniels,Daniels,America/Denver
20155,59254,48.74875,-104.6076,Plentywood,MT,Montana,Sheridan,Sheridan,America/Denver
20156,59255,48.2446,-105.16804,Poplar,MT,Montana,Roosevelt,Roosevelt|Richland,America/Denver
20157,59256,48.91653,-104.55461,Raymond,MT,Montana,Sheridan,Sheridan,America/Denver
20158,59257,48.75446,-104.94202,Redstone,MT,Montana,Sheridan,Sheridan,America/Denver
20159,59258,48.57825,-104.69461,Reserve,MT,Montana,Sheridan,Sheridan|Roosevelt,America/Denver
20160,59259,47.68491,-105.08661,Richey,MT,Montana,Dawson,Dawson|Richland,America/Denver
20161,59260,48.8247,-106.07217,Richland,MT,Montana,Valley,Valley|Daniels,America/Denver
20162,59261,48.5825,-107.38539,Saco,MT,Montana,Phillips,Phillips|Valley,America/Denver
20163,59262,47.48778,-104.50347,Savage,MT,Montana,Richland,Richland|Dawson,America/Denver
20164,59263,48.78344,-105.52668,Scobey,MT,Montana,Daniels,Daniels,America/Denver
20165,59270,47.57573,-104.08014,Sidney,MT,Montana,Richland,Richland|McKenzie,America/Denver
20166,59274,47.82087,-105.47882,Vida,MT,Montana,McCone,McCone,America/Denver
20167,59275,48.87778,-104.20482,Westby,MT,Montana,Sheridan,Sheridan|Divide,America/Denver
20168,59276,48.93196,-105.18495,Whitetail,MT,Montana,Daniels,Daniels,America/Denver
20169,59301,46.29014,-105.7613,Miles City,MT,Montana,Custer,Custer|Powder River|Rosebud|Garfield,America/Denver
20170,59311,45.18077,-104.43071,Alzada,MT,Montana,Carter,Carter,America/Denver
20171,59312,47.01122,-106.20525,Angela,MT,Montana,Garfield,Garfield,America/Denver
20172,59313,46.30559,-104.24971,Baker,MT,Montana,Fallon,Fallon,America/Denver
20173,59314,45.07361,-105.36909,Biddle,MT,Montana,Powder River,Powder River,America/Denver
20174,59315,47.44087,-104.86239,Bloomfield,MT,Montana,Dawson,Dawson,America/Denver
20175,59317,45.36386,-105.49341,Broadus,MT,Montana,Powder River,Powder River,America/Denver
20176,59318,47.49141,-107.48345,Brusett,MT,Montana,Garfield,Garfield,America/Denver
20177,59322,47.01452,-106.67992,Cohagen,MT,Montana,Garfield,Garfield,America/Denver
20178,59323,45.98499,-106.67019,Colstrip,MT,Montana,Rosebud,Rosebud,America/Denver
20179,59324,45.78588,-104.5465,Ekalaka,MT,Montana,Carter,Carter,America/Denver
20180,59326,46.76265,-104.84331,Fallon,MT,Montana,Prairie,Prairie|Dawson,America/Denver
20181,59327,46.2524,-106.70624,Forsyth,MT,Montana,Rosebud,Rosebud,America/Denver
20182,59330,47.09687,-104.75104,Glendive,MT,Montana,Dawson,Dawson|Prairie,America/Denver
20183,59332,45.36711,-104.76841,Hammond,MT,Montana,Carter,Carter,America/Denver
20184,59333,46.28008,-106.21822,Hathaway,MT,Montana,Rosebud,Rosebud,America/Denver
20185,59336,46.33786,-105.01486,Ismay,MT,Montana,Custer,Custer|Fallon,America/Denver
20186,59337,47.3852,-106.80168,Jordan,MT,Montana,Garfield,Garfield,America/Denver
20187,59338,46.63606,-105.65565,Kinsey,MT,Montana,Custer,Custer,America/Denver
20188,59339,47.26372,-105.18592,Lindsay,MT,Montana,Dawson,Dawson,America/Denver
20189,59343,45.65675,-105.43796,Olive,MT,Montana,Powder River,Powder River,America/Denver
20190,59344,46.41199,-104.59529,Plevna,MT,Montana,Fallon,Fallon,America/Denver
20191,59347,46.43522,-106.35207,Rosebud,MT,Montana,Rosebud,Rosebud|Custer,America/Denver
20192,59349,46.88446,-105.5113,Terry,MT,Montana,Prairie,Prairie|Custer,America/Denver
20193,59351,45.75297,-105.76015,Volborg,MT,Montana,Powder River,Powder River|Custer,America/Denver
20194,59353,46.96525,-104.24901,Wibaux,MT,Montana,Wibaux,Wibaux,America/Denver
20195,59354,46.20586,-104.39787,Willard,MT,Montana,Fallon,Fallon,America/Denver
20196,59401,47.51103,-111.27552,Great Falls,MT,Montana,Cascade,Cascade,America/Denver
20197,59404,47.63059,-111.3471,Great Falls,MT,Montana,Cascade,Cascade|Chouteau,America/Denver
20198,59405,47.30522,-111.28924,Great Falls,MT,Montana,Cascade,Cascade,America/Denver
20199,59410,47.48417,-112.65292,Augusta,MT,Montana,Lewis and Clark,Lewis and Clark|Teton,America/Denver
20200,59411,48.87269,-113.40785,Babb,MT,Montana,Glacier,Glacier,America/Denver
20201,59412,47.32714,-110.89218,Belt,MT,Montana,Cascade,Cascade,America/Denver
20202,59414,47.52734,-111.26797,Black Eagle,MT,Montana,Cascade,Cascade,America/Denver
20203,59416,48.04197,-111.49611,Brady,MT,Montana,Pondera,Pondera|Chouteau,America/Denver
20204,59417,48.67267,-113.191,Browning,MT,Montana,Glacier,Glacier,America/Denver
20205,59418,46.79849,-109.91236,Buffalo,MT,Montana,Judith Basin,Judith Basin|Fergus,America/Denver
20206,59419,47.9863,-112.40858,Bynum,MT,Montana,Teton,Teton,America/Denver
20207,59420,47.88107,-111.03349,Carter,MT,Montana,Chouteau,Chouteau,America/Denver
20208,59421,47.19433,-111.7364,Cascade,MT,Montana,Cascade,Cascade|Lewis and Clark,America/Denver
20209,59422,47.81702,-112.47353,Choteau,MT,Montana,Teton,Teton,America/Denver
20210,59424,47.34665,-110.09078,Coffee Creek,MT,Montana,Fergus,Fergus|Judith Basin,America/Denver
20211,59425,48.1826,-111.8938,Conrad,MT,Montana,Pondera,Pondera|Teton,America/Denver
20212,59427,48.7707,-112.54045,Cut Bank,MT,Montana,Glacier,Glacier,America/Denver
20213,59430,47.43476,-109.84057,Denton,MT,Montana,Fergus,Fergus|Judith Basin,America/Denver
20214,59432,48.16843,-112.40394,Dupuyer,MT,Montana,Pondera,Pondera,America/Denver
20215,59433,47.89582,-111.70633,Dutton,MT,Montana,Teton,Teton,America/Denver
20216,59434,48.48135,-113.35533,East Glacier Park,MT,Montana,Glacier,Glacier,America/Denver
20217,59436,47.61494,-112.07166,Fairfield,MT,Montana,Teton,Teton,America/Denver
20218,59440,47.72565,-111.15714,Floweree,MT,Montana,Chouteau,Chouteau|Cascade,America/Denver
20219,59441,46.85917,-108.98017,Forest Grove,MT,Montana,Fergus,Fergus,America/Denver
20220,59442,47.92931,-110.61174,Fort Benton,MT,Montana,Chouteau,Chouteau,America/Denver
20221,59443,47.56256,-111.82913,Fort Shaw,MT,Montana,Cascade,Cascade|Teton,America/Denver
20222,59444,48.72526,-111.36528,Galata,MT,Montana,Liberty,Liberty|Toole,America/Denver
20223,59446,47.61922,-110.19282,Geraldine,MT,Montana,Chouteau,Chouteau,America/Denver
20224,59447,47.26791,-110.47452,Geyser,MT,Montana,Judith Basin,Judith Basin,America/Denver
20225,59448,48.25859,-112.81432,Heart Butte,MT,Montana,Pondera,Pondera,America/Denver
20226,59450,47.59739,-110.73125,Highwood,MT,Montana,Chouteau,Chouteau,America/Denver
20227,59451,47.38991,-109.38616,Hilger,MT,Montana,Fergus,Fergus,America/Denver
20228,59452,46.86223,-110.10977,Hobson,MT,Montana,Judith Basin,Judith Basin,America/Denver
20229,59453,46.64953,-109.63272,Judith Gap,MT,Montana,Wheatland,Wheatland|Fergus|Judith Basin,America/Denver
20230,59454,48.71695,-112.02463,Kevin,MT,Montana,Toole,Toole,America/Denver
20231,59456,48.26448,-111.38867,Ledger,MT,Montana,Toole,Toole|Liberty|Pondera,America/Denver
20232,59457,47.09217,-109.36047,Lewistown,MT,Montana,Fergus,Fergus,America/Denver
20233,59460,48.08759,-110.50842,Loma,MT,Montana,Chouteau,Chouteau,America/Denver
20234,59461,48.48476,-111.20669,Lothair,MT,Montana,Liberty,Liberty,America/Denver
20235,59462,47.11797,-109.88733,Moccasin,MT,Montana,Judith Basin,Judith Basin,America/Denver
20236,59463,47.03563,-110.83089,Monarch,MT,Montana,Cascade,Cascade|Judith Basin,America/Denver
20237,59464,46.9045,-109.65198,Moore,MT,Montana,Fergus,Fergus|Judith Basin,America/Denver
20238,59465,46.89031,-110.72027,Neihart,MT,Montana,Cascade,Cascade,America/Denver
20239,59466,48.75838,-111.6667,Oilmont,MT,Montana,Toole,Toole,America/Denver
20240,59467,48.07972,-112.58013,Pendroy,MT,Montana,Teton,Teton,America/Denver
20241,59468,47.71024,-111.6216,Power,MT,Montana,Teton,Teton|Cascade,America/Denver
20242,59469,47.20156,-110.70173,Raynesford,MT,Montana,Judith Basin,Judith Basin,America/Denver
20243,59471,47.42131,-108.75945,Roy,MT,Montana,Fergus,Fergus,America/Denver
20244,59472,47.3985,-111.16353,Sand Coulee,MT,Montana,Cascade,Cascade,America/Denver
20245,59474,48.51891,-111.73779,Shelby,MT,Montana,Toole,Toole,America/Denver
20246,59477,47.45509,-111.91955,Simms,MT,Montana,Cascade,Cascade,America/Denver
20247,59479,47.01982,-110.3311,Stanford,MT,Montana,Judith Basin,Judith Basin,America/Denver
20248,59480,47.19327,-111.17675,Stockett,MT,Montana,Cascade,Cascade,America/Denver
20249,59482,48.87288,-111.90786,Sunburst,MT,Montana,Toole,Toole,America/Denver
20250,59483,47.45534,-111.69927,Sun River,MT,Montana,Cascade,Cascade,America/Denver
20251,59484,48.96737,-111.65972,Sweet Grass,MT,Montana,Toole,Toole,America/Denver
20252,59485,47.40656,-111.54358,Ulm,MT,Montana,Cascade,Cascade,America/Denver
20253,59486,48.31576,-112.38402,Valier,MT,Montana,Pondera,Pondera,America/Denver
20254,59487,47.58346,-111.6436,Vaughn,MT,Montana,Cascade,Cascade|Teton,America/Denver
20255,59489,47.64038,-109.23598,Winifred,MT,Montana,Fergus,Fergus,America/Denver
20256,59501,48.68878,-109.79899,Havre,MT,Montana,Hill,Hill,America/Denver
20257,59520,48.0365,-109.94551,Big Sandy,MT,Montana,Chouteau,Chouteau,America/Denver
20258,59521,48.30096,-109.94099,Box Elder,MT,Montana,Hill,Hill|Chouteau,America/Denver
20259,59522,48.54167,-111.00323,Chester,MT,Montana,Liberty,Liberty,America/Denver
20260,59523,48.54585,-109.22978,Chinook,MT,Montana,Blaine,Blaine,America/Denver
20261,59524,48.23564,-108.31918,Dodson,MT,Montana,Phillips,Phillips|Blaine,America/Denver
20262,59525,48.69459,-110.31205,Gildford,MT,Montana,Hill,Hill,America/Denver
20263,59526,48.43613,-108.71494,Harlem,MT,Montana,Blaine,Blaine,America/Denver
20264,59527,48.04656,-108.74784,Hays,MT,Montana,Blaine,Blaine,America/Denver
20265,59528,48.56857,-110.40091,Hingham,MT,Montana,Hill,Hill,America/Denver
20266,59529,48.82648,-108.63418,Hogeland,MT,Montana,Blaine,Blaine,America/Denver
20267,59530,48.62509,-110.69139,Inverness,MT,Montana,Hill,Hill,America/Denver
20268,59531,48.78978,-110.80521,Joplin,MT,Montana,Liberty,Liberty|Hill,America/Denver
20269,59532,48.5771,-110.09665,Kremlin,MT,Montana,Hill,Hill,America/Denver
20270,59535,47.96372,-109.26738,Lloyd,MT,Montana,Blaine,Blaine,America/Denver
20271,59537,48.82806,-108.04618,Loring,MT,Montana,Phillips,Phillips,America/Denver
20272,59538,48.07292,-107.8404,Malta,MT,Montana,Phillips,Phillips,America/Denver
20273,59540,48.59871,-110.55555,Rudyard,MT,Montana,Hill,Hill,America/Denver
20274,59542,48.78746,-108.37609,Turner,MT,Montana,Blaine,Blaine,America/Denver
20275,59544,48.84308,-107.55539,Whitewater,MT,Montana,Phillips,Phillips,America/Denver
20276,59545,48.93242,-111.16864,Whitlash,MT,Montana,Liberty,Liberty,America/Denver
20277,59546,47.76973,-108.59198,Zortman,MT,Montana,Phillips,Phillips,America/Denver
20278,59547,48.65706,-109.01579,Zurich,MT,Montana,Blaine,Blaine,America/Denver
20279,59601,46.53983,-112.17642,Helena,MT,Montana,Lewis and Clark,Lewis and Clark|Jefferson,America/Denver
20280,59602,46.74009,-111.91254,Helena,MT,Montana,Lewis and Clark,Lewis and Clark,America/Denver
20281,59631,46.3121,-112.36463,Basin,MT,Montana,Jefferson,Jefferson,America/Denver
20282,59632,46.17687,-112.0216,Boulder,MT,Montana,Jefferson,Jefferson,America/Denver
20283,59633,46.81903,-112.35917,Canyon Creek,MT,Montana,Lewis and Clark,Lewis and Clark,America/Denver
20284,59634,46.46896,-111.97465,Clancy,MT,Montana,Jefferson,Jefferson,America/Denver
20285,59635,46.56251,-111.82796,East Helena,MT,Montana,Lewis and Clark,Lewis and Clark|Broadwater|Jefferson,America/Denver
20286,59636,46.61972,-112.10993,Fort Harrison,MT,Montana,Lewis and Clark,Lewis and Clark,America/Denver
20287,59638,46.36037,-111.96815,Jefferson City,MT,Montana,Jefferson,Jefferson,America/Denver
20288,59639,47.09251,-112.69228,Lincoln,MT,Montana,Lewis and Clark,Lewis and Clark,America/Denver
20289,59640,46.73543,-112.30527,Marysville,MT,Montana,Lewis and Clark,Lewis and Clark,America/Denver
20290,59642,46.28236,-110.72436,Ringling,MT,Montana,Meagher,Meagher,America/Denver
20291,59643,46.17096,-111.58999,Toston,MT,Montana,Broadwater,Broadwater,America/Denver
20292,59644,46.42113,-111.43103,Townsend,MT,Montana,Broadwater,Broadwater,America/Denver
20293,59645,46.68044,-111.04716,White Sulphur Springs,MT,Montana,Meagher,Meagher,America/Denver
20294,59647,46.48174,-111.65808,Winston,MT,Montana,Broadwater,Broadwater,America/Denver
20295,59648,47.08191,-112.1179,Wolf Creek,MT,Montana,Lewis and Clark,Lewis and Clark,America/Denver
20296,59701,46.03422,-112.46687,Butte,MT,Montana,Silver Bow,Silver Bow|Jefferson,America/Denver
20297,59703,46.04559,-112.53752,Butte,MT,Montana,Silver Bow,Silver Bow,America/Denver
20298,59710,45.06984,-112.06068,Alder,MT,Montana,Madison,Madison,America/Denver
20299,59711,46.10629,-113.0659,Anaconda,MT,Montana,Deer Lodge,Deer Lodge|Silver Bow|Granite,America/Denver
20300,59713,46.67999,-112.59066,Avon,MT,Montana,Powell,Powell,America/Denver
20301,59714,45.97984,-111.13976,Belgrade,MT,Montana,Gallatin,Gallatin,America/Denver
20302,59715,45.82857,-110.90996,Bozeman,MT,Montana,Gallatin,Gallatin|Park,America/Denver
20303,59716,45.10267,-111.48685,Big Sky,MT,Montana,Gallatin,Gallatin|Madison,America/Denver
20304,59718,45.57816,-111.12639,Bozeman,MT,Montana,Gallatin,Gallatin,America/Denver
20305,59720,44.87821,-111.64397,Cameron,MT,Montana,Madison,Madison,America/Denver
20306,59721,45.88027,-111.83654,Cardwell,MT,Montana,Madison,Madison|Jefferson,America/Denver
20307,59722,46.36252,-112.76562,Deer Lodge,MT,Montana,Powell,Powell|Deer Lodge,America/Denver
20308,59724,44.70971,-112.7468,Dell,MT,Montana,Beaverhead,Beaverhead,America/Denver
20309,59725,45.08977,-112.83786,Dillon,MT,Montana,Beaverhead,Beaverhead|Madison,America/Denver
20310,59727,45.80308,-112.80862,Divide,MT,Montana,Silver Bow,Silver Bow|Beaverhead,America/Denver
20311,59728,46.51578,-112.41988,Elliston,MT,Montana,Powell,Powell,America/Denver
20312,59729,45.29334,-111.65892,Ennis,MT,Montana,Madison,Madison,America/Denver
20313,59730,45.22766,-111.20626,Gallatin Gateway,MT,Montana,Gallatin,Gallatin,America/Denver
20314,59731,46.57902,-112.77361,Garrison,MT,Montana,Powell,Powell,America/Denver
20315,59732,45.48812,-112.7331,Glen,MT,Montana,Beaverhead,Beaverhead|Madison,America/Denver
20316,59733,46.58869,-112.88581,Gold Creek,MT,Montana,Powell,Powell,America/Denver
20317,59735,45.65028,-111.86389,Harrison,MT,Montana,Madison,Madison,America/Denver
20318,59736,45.33381,-113.39401,Jackson,MT,Montana,Beaverhead,Beaverhead,America/Denver
20319,59739,44.63692,-112.17097,Lima,MT,Montana,Beaverhead,Beaverhead,America/Denver
20320,59740,45.47646,-111.82133,McAllister,MT,Montana,Madison,Madison,America/Denver
20321,59741,45.77232,-111.36076,Manhattan,MT,Montana,Gallatin,Gallatin,America/Denver
20322,59743,45.66872,-112.67788,Melrose,MT,Montana,Silver Bow,Silver Bow|Beaverhead,America/Denver
20323,59745,45.58955,-111.61387,Norris,MT,Montana,Madison,Madison,America/Denver
20324,59746,45.36589,-113.05783,Polaris,MT,Montana,Beaverhead,Beaverhead,America/Denver
20325,59747,45.71301,-111.94574,Pony,MT,Montana,Madison,Madison,America/Denver
20326,59748,46.04668,-112.69922,Ramsay,MT,Montana,Silver Bow,Silver Bow,America/Denver
20327,59749,45.44578,-112.12315,Sheridan,MT,Montana,Madison,Madison,America/Denver
20328,59750,45.95131,-112.7184,Butte,MT,Montana,Silver Bow,Silver Bow,America/Denver
20329,59751,45.63289,-112.47829,Silver Star,MT,Montana,Madison,Madison,America/Denver
20330,59752,45.94918,-111.50639,Three Forks,MT,Montana,Gallatin,Gallatin|Broadwater|Jefferson,America/Denver
20331,59754,45.46327,-112.33843,Twin Bridges,MT,Montana,Madison,Madison,America/Denver
20332,59755,45.32848,-111.93792,Virginia City,MT,Montana,Madison,Madison,America/Denver
20333,59756,46.17993,-112.82788,Warm Springs,MT,Montana,Deer Lodge,Deer Lodge,America/Denver
20334,59758,44.7432,-111.18791,West Yellowstone,MT,Montana,Gallatin,Gallatin,America/Denver
20335,59759,45.84574,-112.19624,Whitehall,MT,Montana,Jefferson,Jefferson|Madison|Silver Bow,America/Denver
20336,59760,45.76446,-111.6359,Willow Creek,MT,Montana,Gallatin,Gallatin,America/Denver
20337,59761,45.63591,-113.55342,Wisdom,MT,Montana,Beaverhead,Beaverhead,America/Denver
20338,59762,45.78639,-113.15688,Wise River,MT,Montana,Beaverhead,Beaverhead|Deer Lodge,America/Denver
20339,59801,46.85627,-114.01491,Missoula,MT,Montana,Missoula,Missoula,America/Denver
20340,59802,46.90361,-113.91981,Missoula,MT,Montana,Missoula,Missoula,America/Denver
20341,59803,46.79395,-113.96285,Missoula,MT,Montana,Missoula,Missoula,America/Denver
20342,59804,46.90102,-114.25103,Missoula,MT,Montana,Missoula,Missoula,America/Denver
20343,59808,46.98298,-114.09606,Missoula,MT,Montana,Missoula,Missoula,America/Denver
20344,59820,46.89599,-114.63709,Alberton,MT,Montana,Mineral,Mineral|Missoula,America/Denver
20345,59821,47.17258,-114.06047,Arlee,MT,Montana,Lake,Lake|Missoula|Sanders,America/Denver
20346,59823,46.93538,-113.49452,Bonner,MT,Montana,Missoula,Missoula,America/Denver
20347,59824,47.42325,-114.20355,Charlo,MT,Montana,Lake,Lake,America/Denver
20348,59825,46.62697,-113.68306,Clinton,MT,Montana,Missoula,Missoula|Granite,America/Denver
20349,59826,47.43796,-113.69484,Condon,MT,Montana,Missoula,Missoula,America/Denver
20350,59827,45.89486,-114.04548,Conner,MT,Montana,Ravalli,Ravalli,America/Denver
20351,59828,46.33331,-113.96528,Corvallis,MT,Montana,Ravalli,Ravalli,America/Denver
20352,59829,45.78631,-114.28224,Darby,MT,Montana,Ravalli,Ravalli,America/Denver
20353,59830,47.42448,-115.34366,De Borgia,MT,Montana,Mineral,Mineral,America/Denver
20354,59831,47.27752,-114.35275,Dixon,MT,Montana,Sanders,Sanders,America/Denver
20355,59832,46.68119,-113.23879,Drummond,MT,Montana,Granite,Granite,America/Denver
20356,59833,46.65156,-114.06221,Florence,MT,Montana,Ravalli,Ravalli|Missoula,America/Denver
20357,59834,47.07465,-114.23107,Frenchtown,MT,Montana,Missoula,Missoula,America/Denver
20358,59837,46.54511,-113.27498,Hall,MT,Montana,Granite,Granite,America/Denver
20359,59840,46.18544,-114.18925,Hamilton,MT,Montana,Ravalli,Ravalli,America/Denver
20360,59841,46.33391,-114.22324,Pinesdale,MT,Montana,Ravalli,Ravalli,America/Denver
20361,59842,47.35383,-115.41785,Haugan,MT,Montana,Mineral,Mineral,America/Denver
20362,59843,46.8341,-112.96136,Helmville,MT,Montana,Powell,Powell,America/Denver
20363,59844,48.05714,-115.96858,Heron,MT,Montana,Sanders,Sanders,America/Denver
20364,59845,47.6584,-114.54417,Hot Springs,MT,Montana,Sanders,Sanders|Lake|Flathead,America/Denver
20365,59846,47.14829,-114.51102,Huson,MT,Montana,Missoula,Missoula,America/Denver
20366,59847,46.70575,-114.43727,Lolo,MT,Montana,Missoula,Missoula|Idaho,America/Denver
20367,59848,47.70146,-114.6913,Lonepine,MT,Montana,Sanders,Sanders,America/Denver
20368,59851,46.87084,-113.87795,Milltown,MT,Montana,Missoula,Missoula,America/Denver
20369,59853,48.05713,-115.76969,Noxon,MT,Montana,Sanders,Sanders,America/Denver
20370,59854,47.03541,-113.08407,Ovando,MT,Montana,Powell,Powell,America/Denver
20371,59855,47.60547,-114.11852,Pablo,MT,Montana,Lake,Lake,America/Denver
20372,59856,47.33704,-114.79019,Paradise,MT,Montana,Sanders,Sanders,America/Denver
20373,59858,46.28846,-113.44897,Philipsburg,MT,Montana,Granite,Granite,America/Denver
20374,59859,47.53049,-114.82135,Plains,MT,Montana,Sanders,Sanders,America/Denver
20375,59860,47.71027,-114.16687,Polson,MT,Montana,Lake,Lake,America/Denver
20376,59863,47.30957,-114.17891,Ravalli,MT,Montana,Lake,Lake,America/Denver
20377,59864,47.52899,-114.11019,Ronan,MT,Montana,Lake,Lake,America/Denver
20378,59865,47.32883,-114.01011,Saint Ignatius,MT,Montana,Lake,Lake,America/Denver
20379,59866,47.32669,-115.15643,Saint Regis,MT,Montana,Mineral,Mineral,America/Denver
20380,59867,47.42241,-115.59571,Saltese,MT,Montana,Mineral,Mineral,America/Denver
20381,59868,47.21409,-113.50499,Seeley Lake,MT,Montana,Missoula,Missoula|Powell,America/Denver
20382,59870,46.51569,-114.06162,Stevensville,MT,Montana,Ravalli,Ravalli,America/Denver
20383,59871,45.86574,-113.83209,Sula,MT,Montana,Ravalli,Ravalli,America/Denver
20384,59872,47.11284,-114.90011,Superior,MT,Montana,Mineral,Mineral,America/Denver
20385,59873,47.70258,-115.282,Thompson Falls,MT,Montana,Sanders,Sanders,America/Denver
20386,59874,47.80341,-115.62681,Trout Creek,MT,Montana,Sanders,Sanders,America/Denver
20387,59875,46.40794,-114.26067,Victor,MT,Montana,Ravalli,Ravalli,America/Denver
20388,59901,48.22816,-114.38225,Kalispell,MT,Montana,Flathead,Flathead,America/Denver
20389,59910,47.79522,-114.30204,Big Arm,MT,Montana,Lake,Lake,America/Denver
20390,59911,47.8815,-113.86899,Bigfork,MT,Montana,Flathead,Flathead|Lake,America/Denver
20391,59912,48.40467,-114.16435,Columbia Falls,MT,Montana,Flathead,Flathead,America/Denver
20392,59913,48.41716,-113.94615,Coram,MT,Montana,Flathead,Flathead,America/Denver
20393,59914,47.85966,-114.28323,Dayton,MT,Montana,Lake,Lake,America/Denver
20394,59915,47.84314,-114.40228,Elmo,MT,Montana,Lake,Lake,America/Denver
20395,59916,48.28106,-113.52864,Essex,MT,Montana,Flathead,Flathead,America/Denver
20396,59917,48.90264,-114.92853,Eureka,MT,Montana,Lincoln,Lincoln,America/Denver
20397,59918,48.7718,-114.85673,Fortine,MT,Montana,Lincoln,Lincoln,America/Denver
20398,59919,47.98892,-113.32507,Hungry Horse,MT,Montana,Flathead,Flathead,America/Denver
20399,59920,48.06676,-114.53269,Kila,MT,Montana,Flathead,Flathead,America/Denver
20400,59922,47.9969,-114.18714,Lakeside,MT,Montana,Flathead,Flathead|Lake,America/Denver
20401,59923,48.26411,-115.32285,Libby,MT,Montana,Lincoln,Lincoln,America/Denver
20402,59925,48.04831,-114.83043,Marion,MT,Montana,Flathead,Flathead,America/Denver
20403,59926,48.36303,-114.00651,Martin City,MT,Montana,Flathead,Flathead,America/Denver
20404,59927,48.5721,-114.68407,Olney,MT,Montana,Flathead,Flathead,America/Denver
20405,59928,48.78561,-114.42467,Polebridge,MT,Montana,Flathead,Flathead,America/Denver
20406,59929,47.92383,-114.36427,Proctor,MT,Montana,Lake,Lake,America/Denver
20407,59930,48.84902,-115.14309,Rexford,MT,Montana,Lincoln,Lincoln,America/Denver
20408,59931,47.91195,-114.17268,Rollins,MT,Montana,Lake,Lake,America/Denver
20409,59932,48.04657,-114.25412,Somers,MT,Montana,Flathead,Flathead,America/Denver
20410,59933,48.68096,-114.77149,Stryker,MT,Montana,Lincoln,Lincoln,America/Denver
20411,59934,48.59837,-114.8965,Trego,MT,Montana,Lincoln,Lincoln,America/Denver
20412,59935,48.64381,-115.86032,Troy,MT,Montana,Lincoln,Lincoln,America/Denver
20413,59936,48.60876,-113.85536,West Glacier,MT,Montana,Flathead,Flathead,America/Denver
20414,59937,48.41177,-114.53715,Whitefish,MT,Montana,Flathead,Flathead,America/Denver
20415,60002,42.46968,-88.08721,Antioch,IL,Illinois,Lake,Lake,America/Chicago
20416,60004,42.11196,-87.97909,Arlington Heights,IL,Illinois,Cook,Cook,America/Chicago
20417,60005,42.06394,-87.98567,Arlington Heights,IL,Illinois,Cook,Cook,America/Chicago
20418,60007,42.00757,-87.99297,Elk Grove Village,IL,Illinois,Cook,Cook|DuPage,America/Chicago
